aperitivas	aperitiva	FP	ibas	5	1	aperitivas
perspectivas	perspectiva	P	ibas	5	0	perspectivas
persuasivas	persuasiva	FP	ibas	4	0	persuasivas
apetitivas	apetitiva	FP	ibas	5	1	apetitivas
peyorativas	peyorativa	FP	ibas	5	0	peyorativas
aplicativas	aplicativa	FP	ibas	5	1	aplicativas
placativas	placativa	FP	ibas	4	0	placativas
plausivas	plausiva	FP	ibas	3	0	plausivas
apositivas	apositiva	FP	ibas	5	1	apositivas
policivas	policiva	FP	ibas	4	0	policivas
polideportivas	polideportiva	FP	ibas	6	0	polideportivas
apreciativas	apreciativa	FP	ibas	5	1	apreciativas
aprehensivas	aprehensiva	FP	ibas	5	1	aprehensivas
ponderativas	ponderativa	FP	ibas	5	0	ponderativas
aprensivas	aprensiva	FP	ibas	4	1	aprensivas
posesivas	posesiva	FP	ibas	4	0	posesivas
aprobativas	aprobativa	FP	ibas	5	1	aprobativas
positivas	positiva	FP	ibas	4	0	positivas
pospositivas	pospositiva	FP	ibas	5	0	pospositivas
potestativas	potestativa	FP	ibas	5	0	potestativas
aproximativas	aproximativa	FP	ibas	6	1	aproximativas
apurativas	apurativa	FP	ibas	5	1	apurativas
preceptivas	preceptiva	P	ibas	4	0	preceptivas
preceptivas	preceptiva	FP	ibas	4	0	preceptivas
preclusivas	preclusiva	FP	ibas	4	0	preclusivas
predicativas	predicativa	FP	ibas	5	0	predicativas
aquivas	aquiva	FP	ibas	3	1	aquivas
preparativas	preparativa	FP	ibas	5	0	preparativas
prepositivas	prepositiva	FP	ibas	5	0	prepositivas
prerrogativas	prerrogativa	P	ibas	5	0	prerrogativas
preservativas	preservativa	FP	ibas	5	0	preservativas
presuntivas	presuntiva	FP	ibas	4	0	presuntivas
preventivas	preventiva	FP	ibas	4	0	preventivas
previsivas	previsiva	FP	ibas	4	0	previsivas
primitivas	primitiva	P	ibas	4	0	primitivas
primitivas	primitiva	FP	ibas	4	0	primitivas
privativas	privativa	FP	ibas	4	0	privativas
privilegiativas	privilegiativa	FP	ibas	6	0	privilegiativas
probativas	probativa	FP	ibas	4	0	probativas
productivas	productiva	FP	ibas	4	0	productivas
progresivas	progresiva	FP	ibas	4	0	progresivas
prohibitivas	prohibitiva	FP	ibas	4	0	prohibitivas
propagativas	propagativa	FP	ibas	5	0	propagativas
prorrogativas	prorrogativa	FP	ibas	5	0	prorrogativas
prospectivas	prospectiva	FP	ibas	4	0	prospectivas
arbitrativas	arbitrativa	FP	ibas	5	1	arbitrativas
protestativas	protestativa	FP	ibas	5	0	protestativas
provocativas	provocativa	FP	ibas	5	0	provocativas
proyectivas	proyectiva	FP	ibas	4	0	proyectivas
pulsativas	pulsativa	FP	ibas	4	0	pulsativas
pungitivas	pungitiva	FP	ibas	4	0	pungitivas
punitivas	punitiva	FP	ibas	4	0	punitivas
arbustivas	arbustiva	FP	ibas	4	1	arbustivas
purgativas	purgativa	FP	ibas	4	0	purgativas
putativas	putativa	FP	ibas	4	0	putativas
putrefactivas	putrefactiva	FP	ibas	5	0	putrefactivas
radiactivas	radiactiva	FP	ibas	4	0	radiactivas
radioactivas	radioactiva	FP	ibas	5	0	radioactivas
rarificativas	rarificativa	FP	ibas	6	0	rarificativas
reactivas	reactiva	FP	ibas	4	0	reactivas
receptivas	receptiva	FP	ibas	4	0	receptivas
recesivas	recesiva	FP	ibas	4	0	recesivas
recidivas	recidiva	P	ibas	4	0	recidivas
reconstructivas	reconstructiva	FP	ibas	5	0	reconstructivas
recordativas	recordativa	FP	ibas	5	0	recordativas
recreativas	recreativa	FP	ibas	5	0	recreativas
rectificativas	rectificativa	FP	ibas	6	0	rectificativas
recuperativas	recuperativa	FP	ibas	6	0	recuperativas
redivivas	rediviva	FP	ibas	4	0	redivivas
reflexivas	reflexiva	FP	ibas	4	0	reflexivas
reformativas	reformativa	FP	ibas	5	0	reformativas
refractivas	refractiva	FP	ibas	4	0	refractivas
refrigerativas	refrigerativa	FP	ibas	6	0	refrigerativas
acreditativas	acreditativa	FP	ibas	6	1	acreditativas
regenerativas	regenerativa	FP	ibas	6	0	regenerativas
regitivas	regitiva	FP	ibas	4	0	regitivas
regresivas	regresiva	FP	ibas	4	0	regresivas
regulativas	regulativa	FP	ibas	5	0	regulativas
reiterativas	reiterativa	FP	ibas	5	0	reiterativas
reivindicativas	reivindicativa	FP	ibas	6	0	reivindicativas
relativas	relativa	FP	ibas	4	0	relativas
rememorativas	rememorativa	FP	ibas	6	0	rememorativas
remisivas	remisiva	FP	ibas	4	0	remisivas
remunerativas	remunerativa	FP	ibas	6	0	remunerativas
reparativas	reparativa	FP	ibas	5	0	reparativas
repercusivas	repercusiva	FP	ibas	5	0	repercusivas
repetitivas	repetitiva	FP	ibas	5	0	repetitivas
representativas	representativa	FP	ibas	6	0	representativas
represivas	represiva	FP	ibas	4	0	represivas
reproductivas	reproductiva	FP	ibas	5	0	reproductivas
repulsivas	repulsiva	FP	ibas	4	0	repulsivas
reservativas	reservativa	FP	ibas	5	0	reservativas
resistivas	resistiva	FP	ibas	4	0	resistivas
resolutivas	resolutiva	FP	ibas	5	0	resolutivas
respectivas	respectiva	FP	ibas	4	0	respectivas
respetivas	respetiva	FP	ibas	4	0	respetivas
responsivas	responsiva	FP	ibas	4	0	responsivas
restaurativas	restaurativa	FP	ibas	5	0	restaurativas
restrictivas	restrictiva	FP	ibas	4	0	restrictivas
resurtivas	resurtiva	FP	ibas	4	0	resurtivas
retardativas	retardativa	FP	ibas	5	0	retardativas
retentivas	retentiva	FP	ibas	4	0	retentivas
argivas	argiva	FP	ibas	3	1	argivas
retorsivas	retorsiva	FP	ibas	4	0	retorsivas
retributivas	retributiva	FP	ibas	5	0	retributivas
retroactivas	retroactiva	FP	ibas	5	0	retroactivas
retrospectivas	retrospectiva	FP	ibas	5	0	retrospectivas
argumentativas	argumentativa	FP	ibas	6	1	argumentativas
revulsivas	revulsiva	FP	ibas	4	0	revulsivas
ribas	riba	P	ibas	2	0	ribas
argüitivas	argüitiva	FP	ibas	4	1	argüitivas
roborativas	roborativa	FP	ibas	5	0	roborativas
rogativas	rogativa	FP	ibas	4	0	rogativas
rotativas	rotativa	FP	ibas	4	0	rotativas
sagrativas	sagrativa	FP	ibas	4	0	sagrativas
salivas	saliva	P	ibas	3	0	salivas
sanativas	sanativa	FP	ibas	4	0	sanativas
santificativas	santificativa	FP	ibas	6	0	santificativas
sativas	sativa	FP	ibas	3	0	sativas
sedativas	sedativa	FP	ibas	4	0	sedativas
seductivas	seductiva	FP	ibas	4	0	seductivas
segregativas	segregativa	FP	ibas	5	0	segregativas
selectivas	selectiva	FP	ibas	4	0	selectivas
semivivas	semiviva	FP	ibas	4	0	semivivas
sensitivas	sensitiva	FP	ibas	4	0	sensitivas
separativas	separativa	FP	ibas	5	0	separativas
siemprevivas	siempreviva	P	ibas	4	0	siemprevivas
significativas	significativa	FP	ibas	6	0	significativas
activas	activa	FP	ibas	3	1	activas
solutivas	solutiva	FP	ibas	4	0	solutivas
sorpresivas	sorpresiva	FP	ibas	4	0	sorpresivas
subjetivas	subjetiva	FP	ibas	4	0	subjetivas
substantivas	substantiva	FP	ibas	4	0	substantivas
substitutivas	substitutiva	FP	ibas	5	0	substitutivas
substractivas	substractiva	FP	ibas	4	0	substractivas
subversivas	subversiva	FP	ibas	4	0	subversivas
sucesivas	sucesiva	FP	ibas	4	0	sucesivas
sugestivas	sugestiva	FP	ibas	4	0	sugestivas
superlativas	superlativa	FP	ibas	5	0	superlativas
supositivas	supositiva	FP	ibas	5	0	supositivas
supurativas	supurativa	FP	ibas	5	0	supurativas
susceptivas	susceptiva	FP	ibas	4	0	susceptivas
suspensivas	suspensiva	FP	ibas	4	0	suspensivas
sustantivas	sustantiva	FP	ibas	4	0	sustantivas
sustitutivas	sustitutiva	FP	ibas	5	0	sustitutivas
sustractivas	sustractiva	FP	ibas	4	0	sustractivas
acumulativas	acumulativa	FP	ibas	6	1	acumulativas
taxativas	taxativa	FP	ibas	4	0	taxativas
televisivas	televisiva	FP	ibas	5	0	televisivas
tempestivas	tempestiva	FP	ibas	4	0	tempestivas
asativas	asativa	FP	ibas	4	1	asativas
tentativas	tentativa	FP	ibas	4	0	tentativas
terminativas	terminativa	FP	ibas	5	0	terminativas
testificativas	testificativa	FP	ibas	6	0	testificativas
asertivas	asertiva	FP	ibas	4	1	asertivas
aseverativas	aseverativa	FP	ibas	6	1	aseverativas
asimilativas	asimilativa	FP	ibas	6	1	asimilativas
transformativas	transformativa	FP	ibas	5	0	transformativas
transgresivas	transgresiva	FP	ibas	4	0	transgresivas
transitivas	transitiva	FP	ibas	4	0	transitivas
translativas	translativa	FP	ibas	4	0	translativas
transmutativas	transmutativa	FP	ibas	5	0	transmutativas
transpositivas	transpositiva	FP	ibas	5	0	transpositivas
trasformativas	trasformativa	FP	ibas	5	0	trasformativas
traslativas	traslativa	FP	ibas	4	0	traslativas
trasmutativas	trasmutativa	FP	ibas	5	0	trasmutativas
traspositivas	traspositiva	FP	ibas	5	0	traspositivas
tratativas	tratativa	P	ibas	4	0	tratativas
asociativas	asociativa	FP	ibas	5	1	asociativas
tuitivas	tuitiva	FP	ibas	3	0	tuitivas
turbativas	turbativa	FP	ibas	4	0	turbativas
ulcerativas	ulcerativa	FP	ibas	5	1	ulcerativas
unitivas	unitiva	FP	ibas	4	1	unitivas
astrictivas	astrictiva	FP	ibas	4	1	astrictivas
valorativas	valorativa	FP	ibas	5	0	valorativas
vegetativas	vegetativa	FP	ibas	5	0	vegetativas
vengativas	vengativa	FP	ibas	4	0	vengativas
abdicativas	abdicativa	FP	ibas	5	1	abdicativas
verificativas	verificativa	FP	ibas	6	0	verificativas
vigilativas	vigilativa	FP	ibas	5	0	vigilativas
vindicativas	vindicativa	FP	ibas	5	0	vindicativas
visivas	visiva	FP	ibas	3	0	visivas
vivificativas	vivificativa	FP	ibas	6	0	vivificativas
vivas	viva	FP	ibas	2	0	vivas
volitivas	volitiva	FP	ibas	4	0	volitivas
vomipurgativas	vomipurgativa	FP	ibas	6	0	vomipurgativas
vomitivas	vomitiva	FP	ibas	4	0	vomitivas
votivas	votiva	FP	ibas	3	0	votivas
yusivas	yusiva	FP	ibas	3	0	yusivas
atractivas	atractiva	FP	ibas	4	1	atractivas
atributivas	atributiva	FP	ibas	5	1	atributivas
auditivas	auditiva	FP	ibas	4	1	auditivas
aumentativas	aumentativa	FP	ibas	5	1	aumentativas
autoadhesivas	autoadhesiva	FP	ibas	6	1	autoadhesivas
autoritativas	autoritativa	FP	ibas	6	1	autoritativas
adhesivas	adhesiva	FP	ibas	4	1	adhesivas
adictivas	adictiva	FP	ibas	4	1	adictivas
aditivas	aditiva	FP	ibas	4	1	aditivas
adivas	adiva	P	ibas	3	1	adivas
adivas	adivas	O	ibas	3	1	adivas
adjetivas	adjetiva	FP	ibas	4	1	adjetivas
administrativas	administrativa	FP	ibas	6	1	administrativas
admirativas	admirativa	FP	ibas	5	1	admirativas
adoptivas	adoptiva	FP	ibas	4	1	adoptivas
adquisitivas	adquisitiva	FP	ibas	5	1	adquisitivas
ablandativas	ablandativa	FP	ibas	5	1	ablandativas
adustivas	adustiva	FP	ibas	4	1	adustivas
bonificativas	bonificativa	FP	ibas	6	0	bonificativas
adversativas	adversativa	FP	ibas	5	1	adversativas
bribas	briba	P	ibas	2	0	bribas
ablativas	ablativa	FP	ibas	4	1	ablativas
afectivas	afectiva	FP	ibas	4	1	afectivas
afirmativas	afirmativa	FP	ibas	5	1	afirmativas
aflictivas	aflictiva	FP	ibas	4	1	aflictivas
calificativas	calificativa	FP	ibas	6	0	calificativas
cantitativas	cantitativa	FP	ibas	5	0	cantitativas
captivas	captiva	FP	ibas	3	0	captivas
caritativas	caritativa	FP	ibas	5	0	caritativas
carminativas	carminativa	FP	ibas	5	0	carminativas
agregativas	agregativa	FP	ibas	5	1	agregativas
agresivas	agresiva	FP	ibas	4	1	agresivas
cativas	cativa	FP	ibas	3	0	cativas
causativas	causativa	FP	ibas	4	0	causativas
cautivas	cautiva	FP	ibas	3	0	cautivas
abortivas	abortiva	FP	ibas	4	1	abortivas
abrasivas	abrasiva	FP	ibas	4	1	abrasivas
ahorrativas	ahorrativa	FP	ibas	4	1	ahorrativas
chivas	chiva	P	ibas	2	0	chivas
chupativas	chupativa	FP	ibas	4	0	chupativas
cicatrizativas	cicatrizativa	FP	ibas	6	0	cicatrizativas
clarificativas	clarificativa	FP	ibas	6	0	clarificativas
coactivas	coactiva	FP	ibas	4	0	coactivas
coercitivas	coercitiva	FP	ibas	5	0	coercitivas
cogitativas	cogitativa	FP	ibas	5	0	cogitativas
cognitivas	cognitiva	FP	ibas	4	0	cognitivas
cognoscitivas	cognoscitiva	FP	ibas	5	0	cognoscitivas
cohesivas	cohesiva	FP	ibas	4	0	cohesivas
colativas	colativa	FP	ibas	4	0	colativas
colectivas	colectiva	FP	ibas	4	0	colectivas
colicuativas	colicuativa	FP	ibas	5	0	colicuativas
colorativas	colorativa	FP	ibas	5	0	colorativas
combativas	combativa	FP	ibas	4	0	combativas
comitivas	comitiva	P	ibas	4	0	comitivas
comparativas	comparativa	FP	ibas	5	0	comparativas
compasivas	compasiva	FP	ibas	4	0	compasivas
compensativas	compensativa	FP	ibas	5	0	compensativas
competitivas	competitiva	FP	ibas	5	0	competitivas
completivas	completiva	FP	ibas	4	0	completivas
compositivas	compositiva	FP	ibas	5	0	compositivas
comprehensivas	comprehensiva	FP	ibas	5	0	comprehensivas
comprensivas	comprensiva	FP	ibas	4	0	comprensivas
compresivas	compresiva	FP	ibas	4	0	compresivas
compulsivas	compulsiva	FP	ibas	4	0	compulsivas
compungivas	compungiva	FP	ibas	4	0	compungivas
comunicativas	comunicativa	FP	ibas	6	0	comunicativas
conativas	conativa	FP	ibas	4	0	conativas
conceptivas	conceptiva	FP	ibas	4	0	conceptivas
concesivas	concesiva	FP	ibas	4	0	concesivas
conciliativas	conciliativa	FP	ibas	5	0	conciliativas
concitativas	concitativa	FP	ibas	5	0	concitativas
conclusivas	conclusiva	FP	ibas	4	0	conclusivas
concordativas	concordativa	FP	ibas	5	0	concordativas
condensativas	condensativa	FP	ibas	5	0	condensativas
conductivas	conductiva	FP	ibas	4	0	conductivas
conectivas	conectiva	FP	ibas	4	0	conectivas
conexivas	conexiva	FP	ibas	4	0	conexivas
confederativas	confederativa	FP	ibas	6	0	confederativas
confirmativas	confirmativa	FP	ibas	5	0	confirmativas
conflictivas	conflictiva	FP	ibas	4	0	conflictivas
confortativas	confortativa	FP	ibas	5	0	confortativas
congelativas	congelativa	FP	ibas	5	0	congelativas
congestivas	congestiva	FP	ibas	4	0	congestivas
conglutinativas	conglutinativa	FP	ibas	6	0	conglutinativas
conjuntivas	conjuntiva	P	ibas	4	0	conjuntivas
conjuntivas	conjuntiva	FP	ibas	4	0	conjuntivas
conmemorativas	conmemorativa	FP	ibas	6	0	conmemorativas
conmensurativas	conmensurativa	FP	ibas	6	0	conmensurativas
conminativas	conminativa	FP	ibas	5	0	conminativas
conmiserativas	conmiserativa	FP	ibas	6	0	conmiserativas
conmutativas	conmutativa	FP	ibas	5	0	conmutativas
connotativas	connotativa	FP	ibas	5	0	connotativas
consecutivas	consecutiva	FP	ibas	5	0	consecutivas
conservativas	conservativa	FP	ibas	5	0	conservativas
considerativas	considerativa	FP	ibas	6	0	considerativas
consiliativas	consiliativa	FP	ibas	5	0	consiliativas
consolativas	consolativa	FP	ibas	5	0	consolativas
consolidativas	consolidativa	FP	ibas	6	0	consolidativas
constipativas	constipativa	FP	ibas	5	0	constipativas
constitutivas	constitutiva	FP	ibas	5	0	constitutivas
constrictivas	constrictiva	FP	ibas	4	0	constrictivas
constructivas	constructiva	FP	ibas	4	0	constructivas
consultivas	consultiva	FP	ibas	4	0	consultivas
consumativas	consumativa	FP	ibas	5	0	consumativas
consuntivas	consuntiva	FP	ibas	4	0	consuntivas
contemplativas	contemplativa	FP	ibas	5	0	contemplativas
contentivas	contentiva	FP	ibas	4	0	contentivas
continuativas	continuativa	FP	ibas	5	0	continuativas
contraconceptivas	contraconceptiva	FP	ibas	6	0	contraconceptivas
contractivas	contractiva	FP	ibas	4	0	contractivas
contraofensivas	contraofensiva	P	ibas	6	0	contraofensivas
contrastivas	contrastiva	FP	ibas	4	0	contrastivas
contributivas	contributiva	FP	ibas	5	0	contributivas
conturbativas	conturbativa	FP	ibas	5	0	conturbativas
conversativas	conversativa	FP	ibas	5	0	conversativas
conversivas	conversiva	FP	ibas	4	0	conversivas
convulsivas	convulsiva	FP	ibas	4	0	convulsivas
cooperativas	cooperativa	P	ibas	6	0	cooperativas
cooperativas	cooperativa	FP	ibas	6	0	cooperativas
coordinativas	coordinativa	FP	ibas	6	0	coordinativas
copulativas	copulativa	FP	ibas	5	0	copulativas
corporativas	corporativa	FP	ibas	5	0	corporativas
correctivas	correctiva	FP	ibas	4	0	correctivas
correlativas	correlativa	FP	ibas	5	0	correlativas
corroborativas	corroborativa	FP	ibas	6	0	corroborativas
corrosivas	corrosiva	FP	ibas	4	0	corrosivas
corruptivas	corruptiva	FP	ibas	4	0	corruptivas
creativas	creativa	FP	ibas	4	0	creativas
cribas	criba	P	ibas	2	0	cribas
cualitativas	cualitativa	FP	ibas	5	0	cualitativas
cuantitativas	cuantitativa	FP	ibas	5	0	cuantitativas
cumulativas	cumulativa	FP	ibas	5	0	cumulativas
curativas	curativa	FP	ibas	4	0	curativas
cursivas	cursiva	P	ibas	3	0	cursivas
dativas	dativa	P	ibas	3	0	dativas
decisivas	decisiva	FP	ibas	4	0	decisivas
declarativas	declarativa	FP	ibas	5	0	declarativas
decorativas	decorativa	FP	ibas	5	0	decorativas
dedicativas	dedicativa	FP	ibas	5	0	dedicativas
deductivas	deductiva	FP	ibas	4	0	deductivas
defectivas	defectiva	FP	ibas	4	0	defectivas
abstersivas	abstersiva	FP	ibas	4	1	abstersivas
defensivas	defensiva	FP	ibas	4	0	defensivas
definitivas	definitiva	P	ibas	5	0	definitivas
definitivas	definitiva	FP	ibas	5	0	definitivas
degenerativas	degenerativa	FP	ibas	6	0	degenerativas
dejativas	dejativa	FP	ibas	4	0	dejativas
deliberativas	deliberativa	FP	ibas	6	0	deliberativas
delictivas	delictiva	FP	ibas	4	0	delictivas
delusivas	delusiva	FP	ibas	4	0	delusivas
demostrativas	demostrativa	FP	ibas	5	0	demostrativas
alcanzativas	alcanzativa	FP	ibas	5	1	alcanzativas
denigrativas	denigrativa	FP	ibas	5	0	denigrativas
denominativas	denominativa	FP	ibas	6	0	denominativas
denotativas	denotativa	FP	ibas	5	0	denotativas
deportivas	deportiva	FP	ibas	4	0	deportivas
deprecativas	deprecativa	FP	ibas	5	0	deprecativas
depresivas	depresiva	FP	ibas	4	0	depresivas
depurativas	depurativa	FP	ibas	5	0	depurativas
derivas	deriva	P	ibas	3	0	derivas
derivativas	derivativa	FP	ibas	5	0	derivativas
derribas	derriba	P	ibas	3	0	derribas
desaprensivas	desaprensiva	FP	ibas	5	0	desaprensivas
descriptivas	descriptiva	FP	ibas	4	0	descriptivas
desecativas	desecativa	FP	ibas	5	0	desecativas
desestibas	desestiba	P	ibas	4	0	desestibas
desiderativas	desiderativa	FP	ibas	6	0	desiderativas
designativas	designativa	FP	ibas	5	0	designativas
abstractivas	abstractiva	FP	ibas	4	1	abstractivas
desopilativas	desopilativa	FP	ibas	6	0	desopilativas
despectivas	despectiva	FP	ibas	4	0	despectivas
despreciativas	despreciativa	FP	ibas	5	0	despreciativas
destructivas	destructiva	FP	ibas	4	0	destructivas
determinativas	determinativa	FP	ibas	6	0	determinativas
detersivas	detersiva	FP	ibas	4	0	detersivas
deverbativas	deverbativa	FP	ibas	5	0	deverbativas
devolutivas	devolutiva	FP	ibas	5	0	devolutivas
diapositivas	diapositiva	P	ibas	5	0	diapositivas
diatribas	diatriba	P	ibas	3	0	diatribas
difusivas	difusiva	FP	ibas	4	0	difusivas
digestivas	digestiva	FP	ibas	4	0	digestivas
dilatativas	dilatativa	FP	ibas	5	0	dilatativas
dilusivas	dilusiva	FP	ibas	4	0	dilusivas
diminutivas	diminutiva	FP	ibas	5	0	diminutivas
directivas	directiva	FP	ibas	4	0	directivas
discursivas	discursiva	FP	ibas	4	0	discursivas
discusivas	discusiva	FP	ibas	4	0	discusivas
disectivas	disectiva	FP	ibas	4	0	disectivas
disgregativas	disgregativa	FP	ibas	5	0	disgregativas
disolutivas	disolutiva	FP	ibas	5	0	disolutivas
dispersivas	dispersiva	FP	ibas	4	0	dispersivas
dispositivas	dispositiva	P	ibas	5	0	dispositivas
dispositivas	dispositiva	FP	ibas	5	0	dispositivas
disruptivas	disruptiva	FP	ibas	4	0	disruptivas
distintivas	distintiva	FP	ibas	4	0	distintivas
distributivas	distributiva	FP	ibas	5	0	distributivas
disuasivas	disuasiva	FP	ibas	4	0	disuasivas
disyuntivas	disyuntiva	P	ibas	4	0	disyuntivas
disyuntivas	disyuntiva	FP	ibas	4	0	disyuntivas
divas	diva	P	ibas	2	0	divas
diversivas	diversiva	FP	ibas	4	0	diversivas
divisivas	divisiva	FP	ibas	4	0	divisivas
divas	diva	FP	ibas	2	0	divas
divulgativas	divulgativa	FP	ibas	5	0	divulgativas
dominativas	dominativa	FP	ibas	5	0	dominativas
dormitivas	dormitiva	FP	ibas	4	0	dormitivas
dubitativas	dubitativa	FP	ibas	5	0	dubitativas
ductivas	ductiva	FP	ibas	3	0	ductivas
duplicativas	duplicativa	FP	ibas	5	0	duplicativas
durativas	durativa	FP	ibas	4	0	durativas
edificativas	edificativa	FP	ibas	6	1	edificativas
educativas	educativa	FP	ibas	5	1	educativas
efectivas	efectiva	FP	ibas	4	1	efectivas
efusivas	efusiva	FP	ibas	4	1	efusivas
ejecutivas	ejecutiva	P	ibas	5	1	ejecutivas
ejecutivas	ejecutiva	FP	ibas	5	1	ejecutivas
ejercitativas	ejercitativa	FP	ibas	6	1	ejercitativas
electivas	electiva	FP	ibas	4	1	electivas
electronegativas	electronegativa	FP	ibas	7	1	electronegativas
electropositivas	electropositiva	FP	ibas	7	1	electropositivas
elocutivas	elocutiva	FP	ibas	5	1	elocutivas
elusivas	elusiva	FP	ibas	4	1	elusivas
emotivas	emotiva	FP	ibas	4	1	emotivas
emulsivas	emulsiva	FP	ibas	4	1	emulsivas
encarnativas	encarnativa	FP	ibas	5	1	encarnativas
englutativas	englutativa	FP	ibas	5	1	englutativas
entitativas	entitativa	FP	ibas	5	1	entitativas
enumerativas	enumerativa	FP	ibas	6	1	enumerativas
enunciativas	enunciativa	FP	ibas	5	1	enunciativas
algarivas	algariva	FP	ibas	4	1	algarivas
equitativas	equitativa	FP	ibas	5	1	equitativas
eradicativas	eradicativa	FP	ibas	6	1	eradicativas
erosivas	erosiva	FP	ibas	4	1	erosivas
eruptivas	eruptiva	FP	ibas	4	1	eruptivas
escandalizativas	escandalizativa	FP	ibas	7	1	escandalizativas
abusivas	abusiva	FP	ibas	4	1	abusivas
escribas	escriba	P	ibas	3	1	escribas
especificativas	especificativa	FP	ibas	7	1	especificativas
especulativas	especulativa	P	ibas	6	1	especulativas
especulativas	especulativa	FP	ibas	6	1	especulativas
espesativas	espesativa	FP	ibas	5	1	espesativas
espirativas	espirativa	FP	ibas	5	1	espirativas
esquivas	esquiva	FP	ibas	3	1	esquivas
estibas	estiba	P	ibas	3	1	estibas
estimativas	estimativa	FP	ibas	5	1	estimativas
estivas	estiva	FP	ibas	3	1	estivas
estupefactivas	estupefactiva	FP	ibas	6	1	estupefactivas
evacuativas	evacuativa	FP	ibas	5	1	evacuativas
evasivas	evasiva	FP	ibas	4	1	evasivas
evocativas	evocativa	FP	ibas	5	1	evocativas
evolutivas	evolutiva	FP	ibas	5	1	evolutivas
exagerativas	exagerativa	FP	ibas	6	1	exagerativas
excautivas	excautiva	FP	ibas	4	1	excautivas
exceptivas	exceptiva	FP	ibas	4	1	exceptivas
excesivas	excesiva	FP	ibas	4	1	excesivas
excitativas	excitativa	FP	ibas	5	1	excitativas
exclamativas	exclamativa	FP	ibas	5	1	exclamativas
exclusivas	exclusiva	P	ibas	4	1	exclusivas
exclusivas	exclusiva	FP	ibas	4	1	exclusivas
execrativas	execrativa	FP	ibas	5	1	execrativas
exercivas	exerciva	FP	ibas	4	1	exercivas
exhaustivas	exhaustiva	FP	ibas	4	1	exhaustivas
exhortativas	exhortativa	FP	ibas	5	1	exhortativas
existimativas	existimativa	FP	ibas	6	1	existimativas
expansivas	expansiva	FP	ibas	4	1	expansivas
expectativas	expectativa	P	ibas	5	1	expectativas
expeditivas	expeditiva	FP	ibas	5	1	expeditivas
expiativas	expiativa	FP	ibas	4	1	expiativas
expletivas	expletiva	FP	ibas	4	1	expletivas
explicativas	explicativa	FP	ibas	5	1	explicativas
explosivas	explosiva	FP	ibas	4	1	explosivas
expositivas	expositiva	FP	ibas	5	1	expositivas
expresivas	expresiva	FP	ibas	4	1	expresivas
expulsivas	expulsiva	FP	ibas	4	1	expulsivas
extensivas	extensiva	FP	ibas	4	1	extensivas
extenuativas	extenuativa	FP	ibas	5	1	extenuativas
extintivas	extintiva	FP	ibas	4	1	extintivas
facultativas	facultativa	FP	ibas	5	0	facultativas
fecundativas	fecundativa	FP	ibas	5	0	fecundativas
federativas	federativa	FP	ibas	5	0	federativas
fermentativas	fermentativa	FP	ibas	5	0	fermentativas
festivas	festiva	FP	ibas	3	0	festivas
figurativas	figurativa	FP	ibas	5	0	figurativas
flexivas	flexiva	FP	ibas	3	0	flexivas
formativas	formativa	FP	ibas	4	0	formativas
fricativas	fricativa	FP	ibas	4	0	fricativas
fruitivas	fruitiva	FP	ibas	3	0	fruitivas
fugitivas	fugitiva	FP	ibas	4	0	fugitivas
furtivas	furtiva	FP	ibas	3	0	furtivas
generativas	generativa	FP	ibas	5	0	generativas
genitivas	genitiva	FP	ibas	4	0	genitivas
germinativas	germinativa	FP	ibas	5	0	germinativas
gibas	giba	P	ibas	2	0	gibas
alterativas	alterativa	FP	ibas	5	1	alterativas
gobernativas	gobernativa	FP	ibas	5	0	gobernativas
alternativas	alternativa	P	ibas	5	1	alternativas
alternativas	alternativa	FP	ibas	5	1	alternativas
altivas	altiva	FP	ibas	3	1	altivas
gravativas	gravativa	FP	ibas	4	0	gravativas
alusivas	alusiva	FP	ibas	4	1	alusivas
gubernativas	gubernativa	FP	ibas	5	0	gubernativas
gustativas	gustativa	FP	ibas	4	0	gustativas
amativas	amativa	FP	ibas	4	1	amativas
hiperactivas	hiperactiva	FP	ibas	5	0	hiperactivas
ambulativas	ambulativa	FP	ibas	5	1	ambulativas
horripilativas	horripilativa	FP	ibas	6	1	horripilativas
humectativas	humectativa	FP	ibas	5	1	humectativas
amibas	amiba	P	ibas	3	1	amibas
ilativas	ilativa	FP	ibas	4	1	ilativas
iluminativas	iluminativa	FP	ibas	6	1	iluminativas
ilusivas	ilusiva	FP	ibas	4	1	ilusivas
ilustrativas	ilustrativa	FP	ibas	5	1	ilustrativas
imaginativas	imaginativa	P	ibas	6	1	imaginativas
imaginativas	imaginativa	FP	ibas	6	1	imaginativas
imitativas	imitativa	FP	ibas	5	1	imitativas
impeditivas	impeditiva	FP	ibas	5	1	impeditivas
imperativas	imperativa	FP	ibas	5	1	imperativas
imperfectivas	imperfectiva	FP	ibas	5	1	imperfectivas
implosivas	implosiva	FP	ibas	4	1	implosivas
impositivas	impositiva	FP	ibas	5	1	impositivas
improductivas	improductiva	FP	ibas	5	1	improductivas
impugnativas	impugnativa	FP	ibas	5	1	impugnativas
impulsivas	impulsiva	FP	ibas	4	1	impulsivas
inactivas	inactiva	FP	ibas	4	1	inactivas
inaprensivas	inaprensiva	FP	ibas	5	1	inaprensivas
